modulus_bits,hash_to_prime_bits,user_count,run_id,seed,deployment_id,warmups_discarded,operation,layer,value,unit,latency_ms,scope,setup_included,rsa_setup_included,success,error
2048,256,500,12,2026,local-e2-production-2048,1,witness_generation,regional,249.685600000,ms,249.685600000,fresh witness for one active member,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,witness_generation,global,235.201200000,ms,235.201200000,fresh witness for one active member,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,484.886800000,ms,484.886800000,sum of regional and global witness generation,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,membership_verification,regional,2.209400000,ms,2.209400000,one current regional witness,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,membership_verification,global,1.998200000,ms,1.998200000,one current global witness,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,4.207600000,ms,4.207600000,sum of current regional and global verification,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,revocation,regional,231.239600000,ms,231.239600000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,revocation,global,237.772300000,ms,237.772300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,469.011900000,ms,469.011900000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,235.052800000,ms,235.052800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,226.277500000,ms,226.277500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,461.330300000,ms,461.330300000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,12,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,hash_to_prime,regional,0.996300000,ms,0.996300000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,hash_to_prime,global,2.517200000,ms,2.517200000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.513500000,ms,3.513500000,sum for one regional and one global representative,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,member_addition,regional,2.204800000,ms,2.204800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,member_addition,global,0.999900000,ms,0.999900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.204700000,ms,3.204700000,sum of one regional and one global member addition,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,witness_generation,regional,227.868800000,ms,227.868800000,fresh witness for one active member,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,witness_generation,global,236.757300000,ms,236.757300000,fresh witness for one active member,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,464.626100000,ms,464.626100000,sum of regional and global witness generation,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,membership_verification,regional,1.424500000,ms,1.424500000,one current regional witness,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,membership_verification,global,1.901900000,ms,1.901900000,one current global witness,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.326400000,ms,3.326400000,sum of current regional and global verification,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,revocation,regional,221.474100000,ms,221.474100000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,revocation,global,231.928100000,ms,231.928100000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,453.402200000,ms,453.402200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,198.566400000,ms,198.566400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,231.688200000,ms,231.688200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,430.254600000,ms,430.254600000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,13,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,hash_to_prime,regional,1.999300000,ms,1.999300000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,hash_to_prime,global,0.998800000,ms,0.998800000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.998100000,ms,2.998100000,sum for one regional and one global representative,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,member_addition,regional,1.243800000,ms,1.243800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,member_addition,global,1.511900000,ms,1.511900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.755700000,ms,2.755700000,sum of one regional and one global member addition,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,witness_generation,regional,224.287400000,ms,224.287400000,fresh witness for one active member,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,witness_generation,global,212.874500000,ms,212.874500000,fresh witness for one active member,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,437.161900000,ms,437.161900000,sum of regional and global witness generation,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,membership_verification,regional,1.006300000,ms,1.006300000,one current regional witness,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,membership_verification,global,2.000700000,ms,2.000700000,one current global witness,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.007000000,ms,3.007000000,sum of current regional and global verification,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,revocation,regional,213.093100000,ms,213.093100000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,revocation,global,245.643700000,ms,245.643700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,458.736800000,ms,458.736800000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,220.642500000,ms,220.642500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,233.963500000,ms,233.963500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,454.606000000,ms,454.606000000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,14,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,500,15,2026,local-e2-production-2048,1,hash_to_prime,regional,1.998400000,ms,1.998400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,15,2026,local-e2-production-2048,1,hash_to_prime,global,1.999900000,ms,1.999900000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,15,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.998300000,ms,3.998300000,sum for one regional and one global representative,false,false,true,
2048,256,500,15,2026,local-e2-production-2048,1,member_addition,regional,1.312700000,ms,1.312700000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,15,2026,local-e2-production-2048,1,member_addition,global,2.035700000,ms,2.035700000,add one member to an identical n-1 active-member state,false,false,true,
